71,2.7029424330,3.6461005633
71,4.2845249006,6.1001389678
72,3.8970743549,3.3353835158
72,8.7263634200,7.8722510609
73,4.3852182773,1.2459654526
73,5.2099933064,1.8422995769
74,1.8390220338,1.5005303110
74,6.6058332448,7.5462116150
75,4.0838640403,2.4009644155
75,6.2099765303,4.4400761492
76,3.5510317008,4.7883120930
76,4.2758632265,6.2292263718
77,3.4829609229,3.2320704018
77,5.0571089946,5.2562964675
78,1.1837076026,3.4029680927
78,8.2221142129,10.0864772663
79,0.6780928983,4.7121902093
79,1.8737824836,6.3663525653
80,1.4758742683,4.9900144922
80,6.1604850032,12.7365147818
81,0.6336018930,2.0889746499
81,1.2575342727,3.5767225888
82,1.9248255906,3.8288031468
82,5.6630827113,6.6989649858
83,4.8229892440,2.2358037941
83,10.4794500938,9.7099573388
84,1.1330117268,3.3702285914
84,2.0555633765,4.3660584439
85,1.4123448189,0.4725433827
85,7.5758231669,5.3379067796
86,3.6285661078,3.4274919478
86,7.2812337743,8.9746978048
87,0.7260128340,1.4229015960
87,4.0245157995,7.9482878882
88,4.2270800695,1.1719629123
88,5.2160323436,2.6251040828
89,3.8255190235,1.2962147330
89,4.9824497135,4.7947319282
90,4.0531616131,4.8470461629
90,7.0767700541,11.2513566470
91,4.4979544267,3.9289076977
91,6.9582534164,7.2486310604
92,4.4304344165,3.5304565065
92,5.7758718853,5.5858401194
93,0.0780870656,4.9116183730
93,7.0267178430,10.3475442689
94,2.7791453182,3.4559691549
94,7.4919293057,8.5608440473
95,3.8930506815,1.0219425801
95,7.9547617260,6.4765369168
96,0.3963860493,2.5687348419
96,0.5928530237,2.8082350166
97,1.2106255591,2.3586438714
97,5.2074223772,7.4427757589
98,2.2771246538,2.3464191926
98,2.6205308689,2.7921473872
99,2.3259707956,4.7408981422
99,6.5191668327,10.8127934798
100,4.4457765127,2.9675144034
100,8.7635738718,11.8152764742
101,1.3471570308,0.8018654546
101,6.1180956530,5.9600584693
102,0.6242772583,4.8307818084
102,5.1524329935,10.7459510647
103,1.1820061167,3.0239368580
103,3.5130437018,8.3286279236
104,1.2848876807,3.8756504636
104,5.7090807142,12.2705164224
105,0.3976897461,2.9219530852
105,0.9017540166,3.7260377465
106,3.3505394260,3.4678817562
106,7.3402112235,11.7031016848
107,2.6242376866,4.1414806965
107,5.5797968579,8.0489690502
108,3.4194586459,1.0952209665
108,5.3725410756,3.7941816521
109,2.4573863495,1.2502321770
109,6.0348693230,9.0525580815
110,1.4121421598,2.9680637240
110,1.6231378493,3.1245664018
111,2.6206055242,0.8429242255
111,3.1758084915,2.9177173967
112,4.6240900399,3.3127079633
112,7.0724245835,7.4960522323
113,3.7648411147,3.6570936936
113,9.9336054765,10.1934306580
114,2.4842530823,0.7097414138
114,8.1643942474,5.1875650273
115,4.4617536919,2.1039134923
115,8.0675516583,10.0173259416
116,4.5832049163,1.0658123207
116,6.5501811304,4.6286378720
117,2.2752459688,1.4083490263
117,3.0313378482,1.9807060559
118,1.6315446608,3.4262818274
118,1.8147791315,3.6566698072
119,1.6839492225,3.8136670771
119,3.8957478545,8.4542228879
120,1.8994508020,4.6551671385
120,11.8592704270,4.7414817766
121,3.5520058733,3.3624894921
121,8.0799283264,4.1002163198
122,2.8252395116,4.7222503713
122,11.5925812796,5.0416014920
123,1.2883343884,4.8961089429
123,-5.6311264164,5.0085598877
124,2.2820093924,4.0403655330
124,8.6244865083,4.4560168771
125,0.9874668775,1.0040461329
125,-8.9334504182,1.1356308061
126,0.5911959944,1.9437387506
126,3.7402856030,1.9748460455
127,0.8266703521,1.2593946289
127,9.8541795227,1.7907618499
128,0.3366981975,3.2368291941
128,-4.0102384333,3.3268354183
129,1.9354652676,2.6945879776
129,1.9940402380,2.7013671847
130,0.0256832884,2.4594564211
130,-8.8869705571,2.5234197924
131,1.4647832233,1.6061721040
131,10.5527012117,2.6595865855
132,4.5179211151,0.4637251071
132,9.3966862371,0.6375228028
133,1.7556295286,4.1568144302
133,-5.5953242627,4.2872260757
134,1.9805449893,4.9685516630
134,7.0922737728,5.2363980839
135,3.0786120721,0.2975048291
135,4.6335634532,0.4993193360
136,0.4256436087,3.4357162185
136,2.2991983984,3.9997581706
137,3.7557669420,3.3666947406
137,-3.2419021099,3.5412823552
138,1.1571915786,2.4566085095
138,2.1636650144,2.5791800782
139,0.7427425786,2.1158308484
139,1.5140670247,2.1596367495
140,4.2532938966,4.3307647031
140,-2.6262171481,4.4681158397
141,3.5163000680,4.0469553513
141,13.3675046420,4.8708516027
142,1.3119205847,4.2395321384
142,4.3584489033,4.3061802299
143,3.5227193407,1.3035497456
143,12.2553323615,1.6201844743
